seed,confidence,feature_proportion,n_clusters,n_samples,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1736341634,0.01,0.01,3,1000,0.002505040025253,0.0021529024556416,0.2427871463482838,0.1523058031100682,0.4456953883937798,0.3266909020170458,0.176659023550584,0.0748087803691306,0.4324001533414811,0.2704468732410694,"[1999, 2999, 3999, 4999, 5999, 6999, 7999, 8999, 9999, 10999, 11999, 12999, 13999, 14999, 15999, 16999, 17999, 18999, 19999, 20999, 21999, 22999, 23999, 24999, 25999, 26999, 27999, 28999, 29999, 30999, 31999, 32999, 33999, 34999, 35999, 36999, 37999, 38999, 39999, 40999, 41999, 42999, 43999, 44999, 45999, 46999, 47999, 48999, 49999, 50999, 51999, 52999, 53999, 54999, 55999, 56999, 57999, 58999, 59999, 60999, 61999, 62999, 63999, 64999, 65999, 66999, 67999, 68999, 69999, 70999, 71999, 72999, 73999, 74999, 75999, 76999, 77999, 78999, 79999, 80999, 81999]"
1736341817,0.1,0.1,2,250,0.0009876686172179,0.0006049076436246,0.2427871463482838,0.1523058031100682,0.5667424527957786,0.3507155102189692,0.176659023550584,0.0748087803691306,0.5614407829661288,0.2974887465261083,"[499, 749, 999, 1249, 1499, 1749, 1999, 2249, 2499, 2749, 2999, 3249, 3499, 3749, 3999, 4249, 4499, 4749, 4999, 5249, 5499, 5749, 5999, 6249, 6499, 6749, 6999, 7249, 7499, 7749, 7999, 8249, 8499, 8749, 8999, 9249, 9499, 9749, 9999, 10249, 10499, 10749, 10999, 11249, 11499, 11749, 11999, 12249, 12499, 12749, 12999, 13249, 13499, 13749, 13999, 14249, 14499, 14749, 14999, 15249, 15499, 15749, 15999, 16249, 16499, 16749, 16999, 17249, 17499, 17749, 17999, 18249, 18499, 18749, 18999, 19249, 19499, 19749, 19999, 20249, 20499, 20749, 20999, 21249, 21499, 21749, 21999, 22249, 22499, 22749, 22999, 23249, 23499, 23749, 23999, 24249, 24499, 24749, 24999, 25249, 25499, 25749, 25999, 26249, 26499, 26749, 26999, 27249, 27499, 27749, 27999, 28249, 28499, 28749, 28999, 29249, 29499, 29749, 29999, 30249, 30499, 30749, 30999, 31249, 31499, 31749, 31999, 32249, 32499, 32749, 32999, 33249, 33499, 33749, 33999, 34249, 34499, 34749, 34999, 35249, 35499, 35749, 35999, 36249, 36499, 36749, 36999, 37249, 37499, 37749, 37999, 38249, 38499, 38749, 38999, 39249, 39499, 39749, 39999, 40249, 40499, 40749, 40999, 41249, 41499, 41749, 41999, 42249, 42499, 42749, 42999, 43249, 43499, 43749, 43999, 44249, 44499, 44749, 44999, 45249, 45499, 45749, 45999, 46249, 46499, 46749, 46999, 47249, 47499, 47749, 47999, 48249, 48499, 48749, 48999, 49249, 49499, 49749, 49999, 50249, 50499, 50749, 50999, 51249, 51499, 51749, 51999, 52249, 52499, 52749, 52999, 53249, 53499, 53749, 53999, 54249, 54499, 54749, 54999, 55249, 55499, 55749, 55999, 56249, 56499, 56749, 56999, 57249, 57499, 57749, 57999, 58249, 58499, 58749, 58999, 59249, 59499, 59749, 59999, 60249, 60499, 60749, 60999, 61249, 61499, 61749, 61999, 62249, 62499, 62749, 62999, 63249, 63499, 63749, 63999, 64249, 64499, 64749, 64999, 65249, 65499, 65749, 65999, 66249, 66499, 66749, 66999, 67249, 67499, 67749, 67999, 68249, 68499, 68749, 68999, 69249, 69499, 69749, 69999, 70249, 70499, 70749, 70999, 71249, 71499, 71749, 71999, 72249, 72499, 72749, 72999, 73249, 73499, 73749, 73999, 74249, 74499, 74749, 74999, 75249, 75499, 75749, 75999, 76249, 76499, 76749, 76999, 77249, 77499, 77749, 77999, 78249, 78499, 78749, 78999, 79249, 79499, 79749, 79999, 80249, 80499, 80749, 80999, 81249, 81499, 81749, 81999, 82249]"
1736341904,0.1,0.1,2,500,0.0016423270143251,0.0011618915388383,0.2427871463482838,0.1523058031100682,0.5104864496832788,0.3416941239407166,0.176659023550584,0.0748087803691306,0.4999288076222029,0.283522235748836,"[999, 1499, 1999, 2499, 2999, 3499, 3999, 4499, 4999, 5499, 5999, 6499, 6999, 7499, 7999, 8499, 8999, 9499, 9999, 10499, 10999, 11499, 11999, 12499, 12999, 13499, 13999, 14499, 14999, 15499, 15999, 16499, 16999, 17499, 17999, 18499, 18999, 19499, 19999, 20499, 20999, 21499, 21999, 22499, 22999, 23499, 23999, 24499, 24999, 25499, 25999, 26499, 26999, 27499, 27999, 28499, 28999, 29499, 29999, 30499, 30999, 31499, 31999, 32499, 32999, 33499, 33999, 34499, 34999, 35499, 35999, 36499, 36999, 37499, 37999, 38499, 38999, 39499, 39999, 40499, 40999, 41499, 41999, 42499, 42999, 43499, 43999, 44499, 44999, 45499, 45999, 46499, 46999, 47499, 47999, 48499, 48999, 49499, 49999, 50499, 50999, 51499, 51999, 52499, 52999, 53499, 53999, 54499, 54999, 55499, 55999, 56499, 56999, 57499, 57999, 58499, 58999, 59499, 59999, 60499, 60999, 61499, 61999, 62499, 62999, 63499, 63999, 64499, 64999, 65499, 65999, 66499, 66999, 67499, 67999, 68499, 68999, 69499, 69999, 70499, 70999, 71499, 71999, 72499, 72999, 73499, 73999, 74499, 74999, 75499, 75999, 76499, 76999, 77499, 77999, 78499, 78999, 79499, 79999, 80499, 80999, 81499, 81999]"
1736341984,0.1,0.1,2,1000,0.002505040025253,0.0021529024556416,0.2427871463482838,0.1523058031100682,0.4456953883937798,0.3266909020170458,0.176659023550584,0.0748087803691306,0.4324001533414811,0.2704468732410694,"[1999, 2999, 3999, 4999, 5999, 6999, 7999, 8999, 9999, 10999, 11999, 12999, 13999, 14999, 15999, 16999, 17999, 18999, 19999, 20999, 21999, 22999, 23999, 24999, 25999, 26999, 27999, 28999, 29999, 30999, 31999, 32999, 33999, 34999, 35999, 36999, 37999, 38999, 39999, 40999, 41999, 42999, 43999, 44999, 45999, 46999, 47999, 48999, 49999, 50999, 51999, 52999, 53999, 54999, 55999, 56999, 57999, 58999, 59999, 60999, 61999, 62999, 63999, 64999, 65999, 66999, 67999, 68999, 69999, 70999, 71999, 72999, 73999, 74999, 75999, 76999, 77999, 78999, 79999, 80999, 81999]"
1736342166,0.1,0.1,3,250,0.0009876686172179,0.0006049076436246,0.2427871463482838,0.1523058031100682,0.5667424527957786,0.3507155102189692,0.176659023550584,0.0748087803691306,0.5614407829661288,0.2974887465261083,"[499, 749, 999, 1249, 1499, 1749, 1999, 2249, 2499, 2749, 2999, 3249, 3499, 3749, 3999, 4249, 4499, 4749, 4999, 5249, 5499, 5749, 5999, 6249, 6499, 6749, 6999, 7249, 7499, 7749, 7999, 8249, 8499, 8749, 8999, 9249, 9499, 9749, 9999, 10249, 10499, 10749, 10999, 11249, 11499, 11749, 11999, 12249, 12499, 12749, 12999, 13249, 13499, 13749, 13999, 14249, 14499, 14749, 14999, 15249, 15499, 15749, 15999, 16249, 16499, 16749, 16999, 17249, 17499, 17749, 17999, 18249, 18499, 18749, 18999, 19249, 19499, 19749, 19999, 20249, 20499, 20749, 20999, 21249, 21499, 21749, 21999, 22249, 22499, 22749, 22999, 23249, 23499, 23749, 23999, 24249, 24499, 24749, 24999, 25249, 25499, 25749, 25999, 26249, 26499, 26749, 26999, 27249, 27499, 27749, 27999, 28249, 28499, 28749, 28999, 29249, 29499, 29749, 29999, 30249, 30499, 30749, 30999, 31249, 31499, 31749, 31999, 32249, 32499, 32749, 32999, 33249, 33499, 33749, 33999, 34249, 34499, 34749, 34999, 35249, 35499, 35749, 35999, 36249, 36499, 36749, 36999, 37249, 37499, 37749, 37999, 38249, 38499, 38749, 38999, 39249, 39499, 39749, 39999, 40249, 40499, 40749, 40999, 41249, 41499, 41749, 41999, 42249, 42499, 42749, 42999, 43249, 43499, 43749, 43999, 44249, 44499, 44749, 44999, 45249, 45499, 45749, 45999, 46249, 46499, 46749, 46999, 47249, 47499, 47749, 47999, 48249, 48499, 48749, 48999, 49249, 49499, 49749, 49999, 50249, 50499, 50749, 50999, 51249, 51499, 51749, 51999, 52249, 52499, 52749, 52999, 53249, 53499, 53749, 53999, 54249, 54499, 54749, 54999, 55249, 55499, 55749, 55999, 56249, 56499, 56749, 56999, 57249, 57499, 57749, 57999, 58249, 58499, 58749, 58999, 59249, 59499, 59749, 59999, 60249, 60499, 60749, 60999, 61249, 61499, 61749, 61999, 62249, 62499, 62749, 62999, 63249, 63499, 63749, 63999, 64249, 64499, 64749, 64999, 65249, 65499, 65749, 65999, 66249, 66499, 66749, 66999, 67249, 67499, 67749, 67999, 68249, 68499, 68749, 68999, 69249, 69499, 69749, 69999, 70249, 70499, 70749, 70999, 71249, 71499, 71749, 71999, 72249, 72499, 72749, 72999, 73249, 73499, 73749, 73999, 74249, 74499, 74749, 74999, 75249, 75499, 75749, 75999, 76249, 76499, 76749, 76999, 77249, 77499, 77749, 77999, 78249, 78499, 78749, 78999, 79249, 79499, 79749, 79999, 80249, 80499, 80749, 80999, 81249, 81499, 81749, 81999, 82249]"
1736342252,0.1,0.1,3,500,0.0016423270143251,0.0011618915388383,0.2427871463482838,0.1523058031100682,0.5104864496832788,0.3416941239407166,0.176659023550584,0.0748087803691306,0.4999288076222029,0.283522235748836,"[999, 1499, 1999, 2499, 2999, 3499, 3999, 4499, 4999, 5499, 5999, 6499, 6999, 7499, 7999, 8499, 8999, 9499, 9999, 10499, 10999, 11499, 11999, 12499, 12999, 13499, 13999, 14499, 14999, 15499, 15999, 16499, 16999, 17499, 17999, 18499, 18999, 19499, 19999, 20499, 20999, 21499, 21999, 22499, 22999, 23499, 23999, 24499, 24999, 25499, 25999, 26499, 26999, 27499, 27999, 28499, 28999, 29499, 29999, 30499, 30999, 31499, 31999, 32499, 32999, 33499, 33999, 34499, 34999, 35499, 35999, 36499, 36999, 37499, 37999, 38499, 38999, 39499, 39999, 40499, 40999, 41499, 41999, 42499, 42999, 43499, 43999, 44499, 44999, 45499, 45999, 46499, 46999, 47499, 47999, 48499, 48999, 49499, 49999, 50499, 50999, 51499, 51999, 52499, 52999, 53499, 53999, 54499, 54999, 55499, 55999, 56499, 56999, 57499, 57999, 58499, 58999, 59499, 59999, 60499, 60999, 61499, 61999, 62499, 62999, 63499, 63999, 64499, 64999, 65499, 65999, 66499, 66999, 67499, 67999, 68499, 68999, 69499, 69999, 70499, 70999, 71499, 71999, 72499, 72999, 73499, 73999, 74499, 74999, 75499, 75999, 76499, 76999, 77499, 77999, 78499, 78999, 79499, 79999, 80499, 80999, 81499, 81999]"
1736342331,0.1,0.1,3,1000,0.002505040025253,0.0021529024556416,0.2427871463482838,0.1523058031100682,0.4456953883937798,0.3266909020170458,0.176659023550584,0.0748087803691306,0.4324001533414811,0.2704468732410694,"[1999, 2999, 3999, 4999, 5999, 6999, 7999, 8999, 9999, 10999, 11999, 12999, 13999, 14999, 15999, 16999, 17999, 18999, 19999, 20999, 21999, 22999, 23999, 24999, 25999, 26999, 27999, 28999, 29999, 30999, 31999, 32999, 33999, 34999, 35999, 36999, 37999, 38999, 39999, 40999, 41999, 42999, 43999, 44999, 45999, 46999, 47999, 48999, 49999, 50999, 51999, 52999, 53999, 54999, 55999, 56999, 57999, 58999, 59999, 60999, 61999, 62999, 63999, 64999, 65999, 66999, 67999, 68999, 69999, 70999, 71999, 72999, 73999, 74999, 75999, 76999, 77999, 78999, 79999, 80999, 81999]"
1736342682,0.1,0.01,2,1000,0.002505040025253,0.0021529024556416,0.2427871463482838,0.1523058031100682,0.4456953883937798,0.3266909020170458,0.176659023550584,0.0748087803691306,0.4324001533414811,0.2704468732410694,"[1999, 2999, 3999, 4999, 5999, 6999, 7999, 8999, 9999, 10999, 11999, 12999, 13999, 14999, 15999, 16999, 17999, 18999, 19999, 20999, 21999, 22999, 23999, 24999, 25999, 26999, 27999, 28999, 29999, 30999, 31999, 32999, 33999, 34999, 35999, 36999, 37999, 38999, 39999, 40999, 41999, 42999, 43999, 44999, 45999, 46999, 47999, 48999, 49999, 50999, 51999, 52999, 53999, 54999, 55999, 56999, 57999, 58999, 59999, 60999, 61999, 62999, 63999, 64999, 65999, 66999, 67999, 68999, 69999, 70999, 71999, 72999, 73999, 74999, 75999, 76999, 77999, 78999, 79999, 80999, 81999]"
1736342952,0.1,0.01,3,500,0.0016423270143251,0.0011618915388383,0.2427871463482838,0.1523058031100682,0.5104864496832788,0.3416941239407166,0.176659023550584,0.0748087803691306,0.4999288076222029,0.283522235748836,"[999, 1499, 1999, 2499, 2999, 3499, 3999, 4499, 4999, 5499, 5999, 6499, 6999, 7499, 7999, 8499, 8999, 9499, 9999, 10499, 10999, 11499, 11999, 12499, 12999, 13499, 13999, 14499, 14999, 15499, 15999, 16499, 16999, 17499, 17999, 18499, 18999, 19499, 19999, 20499, 20999, 21499, 21999, 22499, 22999, 23499, 23999, 24499, 24999, 25499, 25999, 26499, 26999, 27499, 27999, 28499, 28999, 29499, 29999, 30499, 30999, 31499, 31999, 32499, 32999, 33499, 33999, 34499, 34999, 35499, 35999, 36499, 36999, 37499, 37999, 38499, 38999, 39499, 39999, 40499, 40999, 41499, 41999, 42499, 42999, 43499, 43999, 44499, 44999, 45499, 45999, 46499, 46999, 47499, 47999, 48499, 48999, 49499, 49999, 50499, 50999, 51499, 51999, 52499, 52999, 53499, 53999, 54499, 54999, 55499, 55999, 56499, 56999, 57499, 57999, 58499, 58999, 59499, 59999, 60499, 60999, 61499, 61999, 62499, 62999, 63499, 63999, 64499, 64999, 65499, 65999, 66499, 66999, 67499, 67999, 68499, 68999, 69499, 69999, 70499, 70999, 71499, 71999, 72499, 72999, 73499, 73999, 74499, 74999, 75499, 75999, 76499, 76999, 77499, 77999, 78499, 78999, 79499, 79999, 80499, 80999, 81499, 81999]"
1736343032,0.1,0.01,3,1000,0.002505040025253,0.0021529024556416,0.2427871463482838,0.1523058031100682,0.4456953883937798,0.3266909020170458,0.176659023550584,0.0748087803691306,0.4324001533414811,0.2704468732410694,"[1999, 2999, 3999, 4999, 5999, 6999, 7999, 8999, 9999, 10999, 11999, 12999, 13999, 14999, 15999, 16999, 17999, 18999, 19999, 20999, 21999, 22999, 23999, 24999, 25999, 26999, 27999, 28999, 29999, 30999, 31999, 32999, 33999, 34999, 35999, 36999, 37999, 38999, 39999, 40999, 41999, 42999, 43999, 44999, 45999, 46999, 47999, 48999, 49999, 50999, 51999, 52999, 53999, 54999, 55999, 56999, 57999, 58999, 59999, 60999, 61999, 62999, 63999, 64999, 65999, 66999, 67999, 68999, 69999, 70999, 71999, 72999, 73999, 74999, 75999, 76999, 77999, 78999, 79999, 80999, 81999]"
1736343303,0.01,0.1,2,500,0.0016423270143251,0.0011618915388383,0.2427871463482838,0.1523058031100682,0.5104864496832788,0.3416941239407166,0.176659023550584,0.0748087803691306,0.4999288076222029,0.283522235748836,"[999, 1499, 1999, 2499, 2999, 3499, 3999, 4499, 4999, 5499, 5999, 6499, 6999, 7499, 7999, 8499, 8999, 9499, 9999, 10499, 10999, 11499, 11999, 12499, 12999, 13499, 13999, 14499, 14999, 15499, 15999, 16499, 16999, 17499, 17999, 18499, 18999, 19499, 19999, 20499, 20999, 21499, 21999, 22499, 22999, 23499, 23999, 24499, 24999, 25499, 25999, 26499, 26999, 27499, 27999, 28499, 28999, 29499, 29999, 30499, 30999, 31499, 31999, 32499, 32999, 33499, 33999, 34499, 34999, 35499, 35999, 36499, 36999, 37499, 37999, 38499, 38999, 39499, 39999, 40499, 40999, 41499, 41999, 42499, 42999, 43499, 43999, 44499, 44999, 45499, 45999, 46499, 46999, 47499, 47999, 48499, 48999, 49499, 49999, 50499, 50999, 51499, 51999, 52499, 52999, 53499, 53999, 54499, 54999, 55499, 55999, 56499, 56999, 57499, 57999, 58499, 58999, 59499, 59999, 60499, 60999, 61499, 61999, 62499, 62999, 63499, 63999, 64499, 64999, 65499, 65999, 66499, 66999, 67499, 67999, 68499, 68999, 69499, 69999, 70499, 70999, 71499, 71999, 72499, 72999, 73499, 73999, 74499, 74999, 75499, 75999, 76499, 76999, 77499, 77999, 78499, 78999, 79499, 79999, 80499, 80999, 81499, 81999]"
1736343382,0.01,0.1,2,1000,0.002505040025253,0.0021529024556416,0.2427871463482838,0.1523058031100682,0.4456953883937798,0.3266909020170458,0.176659023550584,0.0748087803691306,0.4324001533414811,0.2704468732410694,"[1999, 2999, 3999, 4999, 5999, 6999, 7999, 8999, 9999, 10999, 11999, 12999, 13999, 14999, 15999, 16999, 17999, 18999, 19999, 20999, 21999, 22999, 23999, 24999, 25999, 26999, 27999, 28999, 29999, 30999, 31999, 32999, 33999, 34999, 35999, 36999, 37999, 38999, 39999, 40999, 41999, 42999, 43999, 44999, 45999, 46999, 47999, 48999, 49999, 50999, 51999, 52999, 53999, 54999, 55999, 56999, 57999, 58999, 59999, 60999, 61999, 62999, 63999, 64999, 65999, 66999, 67999, 68999, 69999, 70999, 71999, 72999, 73999, 74999, 75999, 76999, 77999, 78999, 79999, 80999, 81999]"
1736343653,0.01,0.1,3,500,0.0016423270143251,0.0011618915388383,0.2427871463482838,0.1523058031100682,0.5104864496832788,0.3416941239407166,0.176659023550584,0.0748087803691306,0.4999288076222029,0.283522235748836,"[999, 1499, 1999, 2499, 2999, 3499, 3999, 4499, 4999, 5499, 5999, 6499, 6999, 7499, 7999, 8499, 8999, 9499, 9999, 10499, 10999, 11499, 11999, 12499, 12999, 13499, 13999, 14499, 14999, 15499, 15999, 16499, 16999, 17499, 17999, 18499, 18999, 19499, 19999, 20499, 20999, 21499, 21999, 22499, 22999, 23499, 23999, 24499, 24999, 25499, 25999, 26499, 26999, 27499, 27999, 28499, 28999, 29499, 29999, 30499, 30999, 31499, 31999, 32499, 32999, 33499, 33999, 34499, 34999, 35499, 35999, 36499, 36999, 37499, 37999, 38499, 38999, 39499, 39999, 40499, 40999, 41499, 41999, 42499, 42999, 43499, 43999, 44499, 44999, 45499, 45999, 46499, 46999, 47499, 47999, 48499, 48999, 49499, 49999, 50499, 50999, 51499, 51999, 52499, 52999, 53499, 53999, 54499, 54999, 55499, 55999, 56499, 56999, 57499, 57999, 58499, 58999, 59499, 59999, 60499, 60999, 61499, 61999, 62499, 62999, 63499, 63999, 64499, 64999, 65499, 65999, 66499, 66999, 67499, 67999, 68499, 68999, 69499, 69999, 70499, 70999, 71499, 71999, 72499, 72999, 73499, 73999, 74499, 74999, 75499, 75999, 76499, 76999, 77499, 77999, 78499, 78999, 79499, 79999, 80499, 80999, 81499, 81999]"
1736343733,0.01,0.1,3,1000,0.002505040025253,0.0021529024556416,0.2427871463482838,0.1523058031100682,0.4456953883937798,0.3266909020170458,0.176659023550584,0.0748087803691306,0.4324001533414811,0.2704468732410694,"[1999, 2999, 3999, 4999, 5999, 6999, 7999, 8999, 9999, 10999, 11999, 12999, 13999, 14999, 15999, 16999, 17999, 18999, 19999, 20999, 21999, 22999, 23999, 24999, 25999, 26999, 27999, 28999, 29999, 30999, 31999, 32999, 33999, 34999, 35999, 36999, 37999, 38999, 39999, 40999, 41999, 42999, 43999, 44999, 45999, 46999, 47999, 48999, 49999, 50999, 51999, 52999, 53999, 54999, 55999, 56999, 57999, 58999, 59999, 60999, 61999, 62999, 63999, 64999, 65999, 66999, 67999, 68999, 69999, 70999, 71999, 72999, 73999, 74999, 75999, 76999, 77999, 78999, 79999, 80999, 81999]"
1736344104,0.01,0.01,2,1000,0.002505040025253,0.0021529024556416,0.2427871463482838,0.1523058031100682,0.4456953883937798,0.3266909020170458,0.176659023550584,0.0748087803691306,0.4324001533414811,0.2704468732410694,"[1999, 2999, 3999, 4999, 5999, 6999, 7999, 8999, 9999, 10999, 11999, 12999, 13999, 14999, 15999, 16999, 17999, 18999, 19999, 20999, 21999, 22999, 23999, 24999, 25999, 26999, 27999, 28999, 29999, 30999, 31999, 32999, 33999, 34999, 35999, 36999, 37999, 38999, 39999, 40999, 41999, 42999, 43999, 44999, 45999, 46999, 47999, 48999, 49999, 50999, 51999, 52999, 53999, 54999, 55999, 56999, 57999, 58999, 59999, 60999, 61999, 62999, 63999, 64999, 65999, 66999, 67999, 68999, 69999, 70999, 71999, 72999, 73999, 74999, 75999, 76999, 77999, 78999, 79999, 80999, 81999]"
1736344467,0.01,0.01,3,1000,0.002505040025253,0.0021529024556416,0.2427871463482838,0.1523058031100682,0.4456953883937798,0.3266909020170458,0.176659023550584,0.0748087803691306,0.4324001533414811,0.2704468732410694,"[1999, 2999, 3999, 4999, 5999, 6999, 7999, 8999, 9999, 10999, 11999, 12999, 13999, 14999, 15999, 16999, 17999, 18999, 19999, 20999, 21999, 22999, 23999, 24999, 25999, 26999, 27999, 28999, 29999, 30999, 31999, 32999, 33999, 34999, 35999, 36999, 37999, 38999, 39999, 40999, 41999, 42999, 43999, 44999, 45999, 46999, 47999, 48999, 49999, 50999, 51999, 52999, 53999, 54999, 55999, 56999, 57999, 58999, 59999, 60999, 61999, 62999, 63999, 64999, 65999, 66999, 67999, 68999, 69999, 70999, 71999, 72999, 73999, 74999, 75999, 76999, 77999, 78999, 79999, 80999, 81999]"
1736344648,0.1,0.1,2,250,0.0009876686172179,0.0006049076436246,0.2427871463482838,0.1523058031100682,0.5667424527957786,0.3507155102189692,0.176659023550584,0.0748087803691306,0.5614407829661288,0.2974887465261083,"[499, 749, 999, 1249, 1499, 1749, 1999, 2249, 2499, 2749, 2999, 3249, 3499, 3749, 3999, 4249, 4499, 4749, 4999, 5249, 5499, 5749, 5999, 6249, 6499, 6749, 6999, 7249, 7499, 7749, 7999, 8249, 8499, 8749, 8999, 9249, 9499, 9749, 9999, 10249, 10499, 10749, 10999, 11249, 11499, 11749, 11999, 12249, 12499, 12749, 12999, 13249, 13499, 13749, 13999, 14249, 14499, 14749, 14999, 15249, 15499, 15749, 15999, 16249, 16499, 16749, 16999, 17249, 17499, 17749, 17999, 18249, 18499, 18749, 18999, 19249, 19499, 19749, 19999, 20249, 20499, 20749, 20999, 21249, 21499, 21749, 21999, 22249, 22499, 22749, 22999, 23249, 23499, 23749, 23999, 24249, 24499, 24749, 24999, 25249, 25499, 25749, 25999, 26249, 26499, 26749, 26999, 27249, 27499, 27749, 27999, 28249, 28499, 28749, 28999, 29249, 29499, 29749, 29999, 30249, 30499, 30749, 30999, 31249, 31499, 31749, 31999, 32249, 32499, 32749, 32999, 33249, 33499, 33749, 33999, 34249, 34499, 34749, 34999, 35249, 35499, 35749, 35999, 36249, 36499, 36749, 36999, 37249, 37499, 37749, 37999, 38249, 38499, 38749, 38999, 39249, 39499, 39749, 39999, 40249, 40499, 40749, 40999, 41249, 41499, 41749, 41999, 42249, 42499, 42749, 42999, 43249, 43499, 43749, 43999, 44249, 44499, 44749, 44999, 45249, 45499, 45749, 45999, 46249, 46499, 46749, 46999, 47249, 47499, 47749, 47999, 48249, 48499, 48749, 48999, 49249, 49499, 49749, 49999, 50249, 50499, 50749, 50999, 51249, 51499, 51749, 51999, 52249, 52499, 52749, 52999, 53249, 53499, 53749, 53999, 54249, 54499, 54749, 54999, 55249, 55499, 55749, 55999, 56249, 56499, 56749, 56999, 57249, 57499, 57749, 57999, 58249, 58499, 58749, 58999, 59249, 59499, 59749, 59999, 60249, 60499, 60749, 60999, 61249, 61499, 61749, 61999, 62249, 62499, 62749, 62999, 63249, 63499, 63749, 63999, 64249, 64499, 64749, 64999, 65249, 65499, 65749, 65999, 66249, 66499, 66749, 66999, 67249, 67499, 67749, 67999, 68249, 68499, 68749, 68999, 69249, 69499, 69749, 69999, 70249, 70499, 70749, 70999, 71249, 71499, 71749, 71999, 72249, 72499, 72749, 72999, 73249, 73499, 73749, 73999, 74249, 74499, 74749, 74999, 75249, 75499, 75749, 75999, 76249, 76499, 76749, 76999, 77249, 77499, 77749, 77999, 78249, 78499, 78749, 78999, 79249, 79499, 79749, 79999, 80249, 80499, 80749, 80999, 81249, 81499, 81749, 81999, 82249]"
1736344733,0.1,0.1,2,500,0.0016423270143251,0.0011618915388383,0.2427871463482838,0.1523058031100682,0.5104864496832788,0.3416941239407166,0.176659023550584,0.0748087803691306,0.4999288076222029,0.283522235748836,"[999, 1499, 1999, 2499, 2999, 3499, 3999, 4499, 4999, 5499, 5999, 6499, 6999, 7499, 7999, 8499, 8999, 9499, 9999, 10499, 10999, 11499, 11999, 12499, 12999, 13499, 13999, 14499, 14999, 15499, 15999, 16499, 16999, 17499, 17999, 18499, 18999, 19499, 19999, 20499, 20999, 21499, 21999, 22499, 22999, 23499, 23999, 24499, 24999, 25499, 25999, 26499, 26999, 27499, 27999, 28499, 28999, 29499, 29999, 30499, 30999, 31499, 31999, 32499, 32999, 33499, 33999, 34499, 34999, 35499, 35999, 36499, 36999, 37499, 37999, 38499, 38999, 39499, 39999, 40499, 40999, 41499, 41999, 42499, 42999, 43499, 43999, 44499, 44999, 45499, 45999, 46499, 46999, 47499, 47999, 48499, 48999, 49499, 49999, 50499, 50999, 51499, 51999, 52499, 52999, 53499, 53999, 54499, 54999, 55499, 55999, 56499, 56999, 57499, 57999, 58499, 58999, 59499, 59999, 60499, 60999, 61499, 61999, 62499, 62999, 63499, 63999, 64499, 64999, 65499, 65999, 66499, 66999, 67499, 67999, 68499, 68999, 69499, 69999, 70499, 70999, 71499, 71999, 72499, 72999, 73499, 73999, 74499, 74999, 75499, 75999, 76499, 76999, 77499, 77999, 78499, 78999, 79499, 79999, 80499, 80999, 81499, 81999]"
1736344812,0.1,0.1,2,1000,0.002505040025253,0.0021529024556416,0.2427871463482838,0.1523058031100682,0.4456953883937798,0.3266909020170458,0.176659023550584,0.0748087803691306,0.4324001533414811,0.2704468732410694,"[1999, 2999, 3999, 4999, 5999, 6999, 7999, 8999, 9999, 10999, 11999, 12999, 13999, 14999, 15999, 16999, 17999, 18999, 19999, 20999, 21999, 22999, 23999, 24999, 25999, 26999, 27999, 28999, 29999, 30999, 31999, 32999, 33999, 34999, 35999, 36999, 37999, 38999, 39999, 40999, 41999, 42999, 43999, 44999, 45999, 46999, 47999, 48999, 49999, 50999, 51999, 52999, 53999, 54999, 55999, 56999, 57999, 58999, 59999, 60999, 61999, 62999, 63999, 64999, 65999, 66999, 67999, 68999, 69999, 70999, 71999, 72999, 73999, 74999, 75999, 76999, 77999, 78999, 79999, 80999, 81999]"
